id	Code	IP	Date	Time	Category
358	[5F2HQ4XK]	1.220.151.1	01.08.2018	4:36:39	fresh_fish
359	[1RYUFQYO]	1.220.151.1	01.08.2018	4:38:17	None
360	[71ORTE5F]	1.220.151.1	01.08.2018	4:38:55	caviar
361	[17H52YR8]	1.220.151.1	01.08.2018	4:40:05	caviar
362	[UI1GPJKO]	1.220.151.1	01.08.2018	4:40:53	cart
363	[K4DPXNRC]	1.220.151.1	01.08.2018	4:41:46	fresh_fish
364	[78JM6YL3]	1.220.151.1	01.08.2018	4:42:50	fresh_fish
365	[7XTCOLBB]	1.220.151.1	01.08.2018	4:42:50	pay
366	[03DNCSIR]	1.220.151.1	01.08.2018	4:42:50	success_pay_8658
367	[VGRKRNOV]	67.57.91.145	01.08.2018	4:43:13	None
368	[CZ4K729H]	67.57.91.145	01.08.2018	4:44:49	canned_food
369	[S96EGNMA]	67.57.91.145	01.08.2018	4:45:18	canned_food
370	[FMSD19CR]	67.57.91.145	01.08.2018	4:46:24	cart
371	[2TDS3KB8]	67.57.91.145	01.08.2018	4:47:04	caviar
372	[09GZNEIU]	67.57.91.145	01.08.2018	4:47:19	caviar
373	[U65J8DMJ]	67.57.91.145	01.08.2018	4:48:47	caviar
374	[WY2HHH3T]	67.57.91.145	01.08.2018	4:49:55	None
375	[SIW4A5SD]	67.57.91.145	01.08.2018	4:50:04	canned_food
376	[2K2UUMN3]	67.57.91.145	01.08.2018	4:50:25	None
377	[OG11MLVD]	67.57.91.145	01.08.2018	4:50:34	semi_manufactures
378	[YZPE3DFT]	67.57.91.145	01.08.2018	4:51:38	None
379	[MRZ2C27I]	67.57.91.145	01.08.2018	4:52:00	frozen_fish
380	[FWKWDCZP]	67.57.91.145	01.08.2018	4:53:32	None
381	[47U7BA5O]	67.57.91.145	01.08.2018	4:53:44	caviar
382	[IDO7MVJU]	67.57.91.145	01.08.2018	4:53:44	pay
383	[G0B8PGO1]	67.57.91.145	01.08.2018	4:53:44	success_pay_8659
384	[JHD1A46K]	163.185.27.152	01.08.2018	4:55:00	None
385	[PFCMDFL7]	163.185.27.152	01.08.2018	4:56:09	canned_food
386	[TPWN33O5]	170.246.45.179	01.08.2018	4:57:48	None
387	[FS8A0B5S]	155.208.166.116	01.08.2018	4:57:50	semi_manufactures
388	[MGJZEVPF]	170.246.45.179	01.08.2018	4:58:27	caviar
389	[30PV0QVY]	155.208.166.116	01.08.2018	5:00:03	frozen_fish
390	[RZ1CWBVU]	170.246.45.179	01.08.2018	5:01:35	caviar
391	[UMNDNI5O]	170.246.45.179	01.08.2018	5:02:43	canned_food
392	[0R9F2FMR]	170.246.45.179	01.08.2018	5:03:52	canned_food
393	[R3VMEIAQ]	155.208.166.116	01.08.2018	5:04:38	frozen_fish
394	[UGJ1U21C]	163.185.27.152	01.08.2018	5:05:36	canned_food
395	[M7LBZ13S]	155.208.166.116	01.08.2018	5:05:55	frozen_fish
396	[M1IQJOU7]	155.208.166.116	01.08.2018	5:06:47	frozen_fish
397	[95YZO1UV]	163.185.27.152	01.08.2018	5:07:26	fresh_fish
398	[XUHBVN74]	155.208.166.116	01.08.2018	5:07:51	frozen_fish
399	[3YJYKUT7]	155.208.166.116	01.08.2018	5:07:59	frozen_fish
400	[MGWF4O2D]	163.185.27.152	01.08.2018	5:08:08	fresh_fish
401	[FB7H4AEL]	170.246.45.179	01.08.2018	5:09:01	canned_food
402	[AQOHWQCE]	163.185.27.152	01.08.2018	5:09:17	fresh_fish
403	[D3N6G8SX]	155.208.166.116	01.08.2018	5:10:54	frozen_fish
404	[C7FXY249]	163.185.27.152	01.08.2018	5:11:49	fresh_fish
405	[N5SQKHX1]	155.208.166.116	01.08.2018	5:12:24	None
406	[QIBZ1W9P]	163.185.27.152	01.08.2018	5:13:45	fresh_fish
407	[7J3HIX1Z]	163.185.27.152	01.08.2018	5:15:23	None
408	[B0JNFIS3]	163.185.27.152	01.08.2018	5:16:29	fresh_fish
409	[EK10JFQW]	163.185.27.152	01.08.2018	5:16:40	frozen_fish
410	[ZJ6AE60G]	155.208.166.116	01.08.2018	5:16:55	frozen_fish
411	[RBKOVGX0]	163.185.27.152	01.08.2018	5:18:33	frozen_fish
412	[12OL5N3J]	155.208.166.116	01.08.2018	5:18:40	frozen_fish
413	[UQXOBGB3]	163.185.27.152	01.08.2018	5:19:52	frozen_fish
414	[NHXWTCMI]	170.246.45.179	01.08.2018	5:21:09	caviar
415	[HLXPYC2Z]	155.208.166.116	01.08.2018	5:21:25	frozen_fish
416	[TMN8H024]	155.208.166.116	01.08.2018	5:22:25	fresh_fish
417	[RMS0RZSM]	163.185.27.152	01.08.2018	5:23:21	fresh_fish
418	[EHQAI3FG]	170.246.45.179	01.08.2018	5:24:24	caviar
419	[KZIKOIHO]	163.185.27.152	01.08.2018	5:26:01	None
420	[Z928Z3E2]	163.185.27.152	01.08.2018	5:26:56	fresh_fish
421	[E0DJQPG4]	170.246.45.179	01.08.2018	5:27:23	caviar
422	[7N1CKMTI]	170.246.45.179	01.08.2018	5:27:32	fresh_fish
423	[KO8011KE]	163.185.27.152	01.08.2018	5:27:54	fresh_fish
424	[2R7FSNPM]	170.246.45.179	01.08.2018	5:28:14	frozen_fish
425	[Z9F3NS0C]	170.246.45.179	01.08.2018	5:28:50	frozen_fish
426	[QGVCRVZS]	163.185.27.152	01.08.2018	5:30:11	canned_food
427	[BL0IUV21]	163.185.27.152	01.08.2018	5:31:51	canned_food
428	[A5ADVG86]	163.185.27.152	01.08.2018	5:32:03	canned_food
429	[OQR8PSSE]	52.72.2.62	01.08.2018	5:33:26	None
430	[XRDLPHPC]	52.72.2.62	01.08.2018	5:34:43	canned_food
431	[664H73WC]	16.30.16.201	01.08.2018	5:36:07	None
432	[PPJVFYSJ]	24.207.227.85	01.08.2018	5:36:17	None
433	[WMYT01EH]	16.30.16.201	01.08.2018	5:37:36	fresh_fish
434	[ARXZ3NTJ]	24.207.227.85	01.08.2018	5:38:04	semi_manufactures
435	[3EJWV24R]	52.72.2.62	01.08.2018	5:39:29	canned_food
436	[G84DIV3H]	16.30.16.201	01.08.2018	5:39:35	fresh_fish
437	[TOB0HEKH]	16.30.16.201	01.08.2018	5:40:21	cart
438	[ADG867R7]	16.30.16.201	01.08.2018	5:40:42	semi_manufactures
439	[WICKCW56]	24.207.227.85	01.08.2018	5:42:17	caviar
440	[R08RCT4Y]	24.207.227.85	01.08.2018	5:43:34	caviar
441	[F6LJWAS0]	52.72.2.62	01.08.2018	5:45:13	canned_food
442	[SST80EAQ]	24.207.227.85	01.08.2018	5:45:41	caviar
443	[98OYY7WD]	16.30.16.201	01.08.2018	5:46:25	caviar
444	[Q3RU6UC8]	24.207.227.85	01.08.2018	5:46:39	canned_food
445	[X7XP1MVZ]	24.207.227.85	01.08.2018	5:46:55	canned_food
446	[EJXOX3T5]	24.207.227.85	01.08.2018	5:47:35	semi_manufactures
447	[ICJ0YIR4]	52.72.2.62	01.08.2018	5:47:46	canned_food
448	[KZUZ8HU6]	52.72.2.62	01.08.2018	5:47:51	canned_food
449	[YJFS5XU5]	24.207.227.85	01.08.2018	5:49:03	semi_manufactures
450	[ASBBWFE0]	52.72.2.62	01.08.2018	5:49:17	canned_food
451	[91U9YTCT]	24.207.227.85	01.08.2018	5:50:23	caviar
452	[0IHC0R23]	52.72.2.62	01.08.2018	5:50:27	caviar
453	[27RFWHLB]	24.207.227.85	01.08.2018	5:52:06	caviar
454	[B2VZ6MBD]	16.30.16.201	01.08.2018	5:52:12	frozen_fish
455	[YUFTHX93]	52.72.2.62	01.08.2018	5:53:13	canned_food
456	[LWP3OLEK]	24.207.227.85	01.08.2018	5:53:59	caviar
457	[93XM3V3P]	52.72.2.62	01.08.2018	5:54:48	frozen_fish
458	[RPEZAVFM]	52.72.2.62	01.08.2018	5:56:12	frozen_fish
459	[YL6A577S]	52.72.2.62	01.08.2018	5:56:32	frozen_fish
460	[6YZH5GHC]	16.30.16.201	01.08.2018	5:57:04	frozen_fish
461	[86X9JXCU]	52.72.2.62	01.08.2018	5:57:49	frozen_fish
462	[U7668DBG]	16.30.16.201	01.08.2018	5:58:18	frozen_fish
463	[8WSZSSLY]	16.30.16.201	01.08.2018	5:59:05	canned_food
464	[JX0LNTAF]	16.30.16.201	01.08.2018	6:00:13	canned_food
465	[4Y9D22HB]	16.30.16.201	01.08.2018	6:00:13	pay
466	[AF3ACB73]	16.30.16.201	01.08.2018	6:00:13	success_pay_8664
467	[Z11ZEBYW]	55.8.197.38	01.08.2018	6:01:32	caviar
468	[Q9DVEZ8H]	20.70.102.115	01.08.2018	6:03:10	canned_food
469	[GH7U55EX]	55.8.197.38	01.08.2018	6:03:54	frozen_fish
470	[9AEBBWA3]	55.8.197.38	01.08.2018	6:04:46	frozen_fish
471	[C0C24KAY]	20.70.102.115	01.08.2018	6:06:22	canned_food
472	[2HBCHKD4]	20.70.102.115	01.08.2018	6:07:53	canned_food
473	[WT7HNQUP]	20.70.102.115	01.08.2018	6:09:11	None
474	[EZXZEIOI]	20.70.102.115	01.08.2018	6:10:21	canned_food
475	[K8T8PPLK]	20.70.102.115	01.08.2018	6:11:35	None
476	[GW089W3X]	20.70.102.115	01.08.2018	6:12:46	canned_food
477	[J86KWZ8A]	55.8.197.38	01.08.2018	6:14:08	frozen_fish
478	[5L87RKL5]	20.70.102.115	01.08.2018	6:14:24	frozen_fish
479	[TE5EZAEY]	55.8.197.38	01.08.2018	6:14:26	caviar
480	[F8R4AQMU]	55.8.197.38	01.08.2018	6:15:40	caviar
481	[HA14S31P]	20.70.102.115	01.08.2018	6:16:25	frozen_fish
482	[IHGK7DWE]	20.70.102.115	01.08.2018	6:17:35	frozen_fish
483	[M469TI7C]	55.8.197.38	01.08.2018	6:18:59	caviar
484	[BTJMTZ1S]	55.8.197.38	01.08.2018	6:20:30	caviar
485	[RMARU927]	55.8.197.38	01.08.2018	6:22:01	caviar
486	[RRSF48J7]	55.8.197.38	01.08.2018	6:22:23	caviar
487	[SK4PANWB]	20.70.102.115	01.08.2018	6:22:42	frozen_fish
488	[W4CO9O83]	20.70.102.115	01.08.2018	6:23:39	frozen_fish
489	[MIU0JXEO]	55.8.197.38	01.08.2018	6:24:42	caviar
490	[S0HD9AA7]	20.70.102.115	01.08.2018	6:25:24	frozen_fish
491	[DS44JGF8]	20.70.102.115	01.08.2018	6:26:23	frozen_fish
492	[H653PI59]	55.8.197.38	01.08.2018	6:27:46	None
493	[OEZ2EANE]	20.70.102.115	01.08.2018	6:28:53	None
494	[AU7G2SWD]	20.70.102.115	01.08.2018	6:29:55	semi_manufactures
495	[FVVSH86J]	20.70.102.115	01.08.2018	6:30:37	None
496	[2DU72RIY]	55.8.197.38	01.08.2018	6:31:22	canned_food
497	[8MW857WR]	20.70.102.115	01.08.2018	6:32:36	canned_food
498	[1VIDNKL1]	20.70.102.115	01.08.2018	6:33:47	canned_food
499	[DJCT80A2]	55.8.197.38	01.08.2018	6:35:23	None
500	[AOCYBQI7]	20.70.102.115	01.08.2018	6:36:19	cart
501	[4PY8RPZU]	55.8.197.38	01.08.2018	6:37:58	frozen_fish
502	[8PTGLR8H]	55.8.197.38	01.08.2018	6:38:32	fresh_fish
503	[RKXW7UOL]	20.70.102.115	01.08.2018	6:40:12	canned_food
504	[TMQ1NEDF]	20.70.102.115	01.08.2018	6:41:25	canned_food
505	[LQQQI2TL]	20.70.102.115	01.08.2018	6:42:06	canned_food
506	[4CXTFPMC]	20.70.102.115	01.08.2018	6:43:34	semi_manufactures
507	[Q9FLCNI1]	20.70.102.115	01.08.2018	6:45:11	None
508	[SP2NTHHV]	20.70.102.115	01.08.2018	6:45:11	pay
509	[IH1Q5WTD]	20.70.102.115	01.08.2018	6:45:11	success_pay_8666
510	[X5Y0Q706]	15.180.9.165	01.08.2018	6:45:15	canned_food
511	[IV4121HI]	15.180.9.165	01.08.2018	6:46:02	caviar
512	[ZVOJSFUZ]	15.180.9.165	01.08.2018	6:47:38	canned_food
513	[IIMES3FR]	15.180.9.165	01.08.2018	6:47:57	None
514	[679CAQQX]	15.180.9.165	01.08.2018	6:49:15	caviar
515	[2E4GNCZ1]	15.180.9.165	01.08.2018	6:49:44	caviar
516	[SK0IBDTP]	15.180.9.165	01.08.2018	6:50:31	caviar
517	[3NQTQ9S0]	15.180.9.165	01.08.2018	6:52:06	caviar
518	[V616S2FK]	15.180.9.165	01.08.2018	6:53:08	semi_manufactures
519	[2FVYL2FW]	15.180.9.165	01.08.2018	6:54:24	None
520	[K31PBD7Z]	15.180.9.165	01.08.2018	6:55:32	semi_manufactures
521	[KPUZIEZN]	15.180.9.165	01.08.2018	6:55:55	canned_food
522	[R22D5GOJ]	15.180.9.165	01.08.2018	6:57:23	canned_food
523	[WEH09CNQ]	15.180.9.165	01.08.2018	6:58:21	canned_food
524	[ZQH4D35H]	15.180.9.165	01.08.2018	6:59:25	semi_manufactures
525	[CLCI77P0]	15.180.9.165	01.08.2018	7:00:12	None
526	[RQAFSHIA]	15.180.9.165	01.08.2018	7:00:53	semi_manufactures
527	[BNEZBBRO]	15.180.9.165	01.08.2018	7:01:24	None
528	[QKI2KEJL]	15.180.9.165	01.08.2018	7:02:14	caviar
529	[D3HJHKPA]	15.180.9.165	01.08.2018	7:03:07	frozen_fish
530	[TWSD7KOE]	15.180.9.165	01.08.2018	7:04:39	frozen_fish
531	[JRCJMMWJ]	122.203.75.149	01.08.2018	7:05:26	None
532	[KB2FIWWT]	122.203.75.149	01.08.2018	7:06:20	canned_food
533	[O5EWHRGN]	122.203.75.149	01.08.2018	7:06:39	canned_food
534	[LJKJ83BE]	122.203.75.149	01.08.2018	7:07:28	canned_food
535	[10ENNVBB]	168.246.227.45	01.08.2018	7:08:03	None
536	[W1BJS5NN]	122.203.75.149	01.08.2018	7:09:07	canned_food
537	[SCDLZXQT]	122.203.75.149	01.08.2018	7:10:46	canned_food
538	[F3Y5Q0Y0]	168.246.227.45	01.08.2018	7:12:11	frozen_fish
539	[RZD7PCZ8]	168.246.227.45	01.08.2018	7:12:31	frozen_fish
540	[9INSLODL]	122.203.75.149	01.08.2018	7:12:36	None
541	[SL0T4NFT]	122.203.75.149	01.08.2018	7:13:55	canned_food
542	[L54SEUW1]	168.246.227.45	01.08.2018	7:14:57	canned_food
543	[0KYVA1RD]	122.203.75.149	01.08.2018	7:16:16	canned_food
544	[JLLVA9MV]	122.203.75.149	01.08.2018	7:17:31	canned_food
545	[50UWTACI]	122.203.75.149	01.08.2018	7:17:56	None
546	[1D9U1IG8]	122.203.75.149	01.08.2018	7:19:16	frozen_fish
547	[V70Z13GF]	122.203.75.149	01.08.2018	7:19:35	frozen_fish
548	[ZHC75LTS]	168.246.227.45	01.08.2018	7:20:55	canned_food
549	[BE56F5QO]	122.203.75.149	01.08.2018	7:21:20	frozen_fish
550	[ZGJ5JSDK]	122.203.75.149	01.08.2018	7:21:46	None
551	[U7S3YQ2C]	168.246.227.45	01.08.2018	7:22:32	canned_food
552	[3QGQ6B13]	168.246.227.45	01.08.2018	7:23:20	canned_food
553	[7Z4HWYEG]	168.246.227.45	01.08.2018	7:23:56	cart
554	[WPDJSYWF]	168.246.227.45	01.08.2018	7:25:23	fresh_fish
555	[KWWMY298]	168.246.227.45	01.08.2018	7:25:37	fresh_fish
556	[AMU6DZMB]	122.203.75.149	01.08.2018	7:25:42	canned_food
557	[6WK76OW4]	168.246.227.45	01.08.2018	7:26:34	fresh_fish
558	[LBMJV6DB]	168.246.227.45	01.08.2018	7:27:12	semi_manufactures
559	[2SMA0ZSM]	122.203.75.149	01.08.2018	7:28:24	canned_food
560	[QNDAJG81]	168.246.227.45	01.08.2018	7:29:26	semi_manufactures
561	[243NML34]	168.246.227.45	01.08.2018	7:29:35	cart
562	[5NYD84TM]	122.203.75.149	01.08.2018	7:31:15	cart
563	[LE4CUIA8]	168.246.227.45	01.08.2018	7:32:26	fresh_fish
564	[ZL3B77J9]	122.203.75.149	01.08.2018	7:33:39	caviar
565	[6M438SST]	122.203.75.149	01.08.2018	7:34:56	caviar
566	[5O00CA4A]	122.203.75.149	01.08.2018	7:34:56	pay
567	[YPDF60V8]	122.203.75.149	01.08.2018	7:34:56	success_pay_8669
568	[7WRCJ3BY]	168.246.227.45	01.08.2018	7:36:05	fresh_fish
569	[2PU1I4LU]	168.246.227.45	01.08.2018	7:36:46	fresh_fish
570	[8ZN5MOAW]	168.246.227.45	01.08.2018	7:38:10	None
571	[TD7APW58]	168.246.227.45	01.08.2018	7:39:33	frozen_fish
572	[2O7FBO7R]	168.246.227.45	01.08.2018	7:40:58	None
573	[57ODJPRV]	168.246.227.45	01.08.2018	7:41:36	semi_manufactures
574	[IR41BX6T]	168.246.227.45	01.08.2018	7:41:36	pay
575	[CODE0SBJ]	168.246.227.45	01.08.2018	7:41:36	success_pay_8670
576	[DAYCJJB2]	171.193.41.7	01.08.2018	7:42:54	semi_manufactures
577	[S1A6O4U1]	121.213.34.38	01.08.2018	7:44:22	canned_food
578	[3Q1PDSXB]	121.213.34.38	01.08.2018	7:44:58	None
579	[T480RP9R]	171.193.41.7	01.08.2018	7:45:05	fresh_fish
580	[L822EVYL]	82.24.172.10	01.08.2018	7:45:23	canned_food
581	[Q8Z1906B]	171.193.41.7	01.08.2018	7:45:47	fresh_fish
582	[07RO8SYL]	82.24.172.10	01.08.2018	7:45:55	canned_food
583	[YH0J7P2D]	82.24.172.10	01.08.2018	7:47:13	None
584	[5JJYA3NR]	171.193.41.7	01.08.2018	7:48:37	None
585	[02JPG13S]	171.193.41.7	01.08.2018	7:49:09	semi_manufactures
586	[UR91SOZQ]	171.193.41.7	01.08.2018	7:49:38	semi_manufactures
587	[NH3LRJ9X]	82.24.172.10	01.08.2018	7:50:06	frozen_fish
588	[DWHAU2HN]	82.24.172.10	01.08.2018	7:50:56	None
589	[8VOKMKJP]	82.24.172.10	01.08.2018	7:51:16	caviar
590	[RVQ8K65Q]	171.193.41.7	01.08.2018	7:51:32	None
591	[SXFDQFNC]	121.213.34.38	01.08.2018	7:53:05	fresh_fish
592	[64FUUUWN]	82.24.172.10	01.08.2018	7:54:35	frozen_fish
593	[KD4OBOKL]	171.193.41.7	01.08.2018	7:55:44	frozen_fish
594	[0UIDLBIO]	82.24.172.10	01.08.2018	7:56:03	frozen_fish
595	[KFRQN4MM]	121.213.34.38	01.08.2018	7:56:58	frozen_fish
596	[BKQL5UVF]	171.193.41.7	01.08.2018	7:57:43	fresh_fish
597	[B0TJ9B6V]	82.24.172.10	01.08.2018	7:59:16	cart
598	[FO86WW7H]	82.24.172.10	01.08.2018	7:59:34	fresh_fish
599	[VH79X8R6]	171.193.41.7	01.08.2018	8:00:55	None
600	[MDV8IICW]	171.193.41.7	01.08.2018	8:01:22	canned_food
601	[YMDE02QQ]	121.213.34.38	01.08.2018	8:02:12	frozen_fish
602	[GUFWVCEV]	121.213.34.38	01.08.2018	8:02:32	None
603	[VO8OGKSV]	121.213.34.38	01.08.2018	8:03:55	fresh_fish
604	[MW6ITMDL]	82.24.172.10	01.08.2018	8:05:34	None
605	[9UJB5HFK]	82.24.172.10	01.08.2018	8:06:58	frozen_fish
606	[EWGCV54Z]	121.213.34.38	01.08.2018	8:08:30	canned_food
607	[9GDI5HWC]	82.24.172.10	01.08.2018	8:09:19	fresh_fish
608	[9B6B7F3A]	82.24.172.10	01.08.2018	8:09:49	fresh_fish
609	[EZROJ4OQ]	82.24.172.10	01.08.2018	8:10:59	frozen_fish
610	[5S7MTPAJ]	82.24.172.10	01.08.2018	8:10:59	pay
611	[9DT14P6C]	82.24.172.10	01.08.2018	8:10:59	success_pay_8672
612	[TY4ZO1J0]	121.213.34.38	01.08.2018	8:12:30	canned_food
613	[8VDM41DS]	121.213.34.38	01.08.2018	8:13:20	canned_food
614	[IZETF0EP]	121.213.34.38	01.08.2018	8:13:46	canned_food
615	[54HAQL4P]	121.213.34.38	01.08.2018	8:14:03	None
616	[CTCY1Q6K]	121.213.34.38	01.08.2018	8:15:15	semi_manufactures
617	[W0CTHUNZ]	121.213.34.38	01.08.2018	8:16:48	semi_manufactures
618	[6RJWADKR]	121.213.34.38	01.08.2018	8:18:08	fresh_fish
619	[KNLXQWBH]	121.213.34.38	01.08.2018	8:18:10	semi_manufactures
620	[C7ONOXSV]	121.213.34.38	01.08.2018	8:19:16	fresh_fish
621	[OFT9AS31]	121.213.34.38	01.08.2018	8:19:39	fresh_fish
622	[SMR4PRDO]	121.213.34.38	01.08.2018	8:20:14	fresh_fish
623	[40S64QLC]	121.213.34.38	01.08.2018	8:20:45	canned_food
624	[CBO49WF0]	121.213.34.38	01.08.2018	8:21:26	canned_food
625	[75VSGREN]	121.213.34.38	01.08.2018	8:21:47	None
626	[5GIICXCE]	121.213.34.38	01.08.2018	8:22:18	caviar
627	[MIDGDHUZ]	25.12.245.216	01.08.2018	8:23:49	None
628	[KD8OKGF0]	25.12.245.216	01.08.2018	8:25:08	canned_food
629	[FZZNL953]	25.12.245.216	01.08.2018	8:26:45	cart
630	[H7J6ODAX]	25.12.245.216	01.08.2018	8:28:21	fresh_fish
631	[RO65NBED]	25.12.245.216	01.08.2018	8:29:38	None
632	[RPT9Z7PC]	25.12.245.216	01.08.2018	8:30:02	semi_manufactures
633	[V1KFFXDJ]	25.12.245.216	01.08.2018	8:30:46	None
634	[URAEBUXL]	25.12.245.216	01.08.2018	8:32:01	canned_food
635	[TLWBER55]	25.12.245.216	01.08.2018	8:33:33	canned_food
636	[HZMZ7595]	25.12.245.216	01.08.2018	8:33:51	None
637	[03IM6HJJ]	25.12.245.216	01.08.2018	8:34:44	caviar
638	[PZ2VJXJF]	25.12.245.216	01.08.2018	8:35:25	None
639	[34ZR35FJ]	25.12.245.216	01.08.2018	8:36:46	semi_manufactures
640	[B85W15BO]	25.12.245.216	01.08.2018	8:37:30	None
641	[0TGS2MUJ]	25.12.245.216	01.08.2018	8:38:22	canned_food
642	[N3T401PJ]	25.12.245.216	01.08.2018	8:39:10	None
643	[YKJUVNPF]	25.12.245.216	01.08.2018	8:40:39	caviar
644	[50J2TBZV]	25.12.245.216	01.08.2018	8:42:01	caviar
645	[1YJOL71W]	25.12.245.216	01.08.2018	8:42:04	fresh_fish
646	[NXR3DYRG]	25.12.245.216	01.08.2018	8:43:03	fresh_fish
647	[H45UWKWT]	25.12.245.216	01.08.2018	8:44:39	fresh_fish
648	[AFRQLNWE]	25.12.245.216	01.08.2018	8:46:05	fresh_fish
649	[LQ76QIJO]	25.12.245.216	01.08.2018	8:46:05	pay
650	[JXX8CVO9]	25.12.245.216	01.08.2018	8:46:05	success_pay_8674
651	[QSRWYDMY]	11.179.172.205	01.08.2018	8:47:04	None
652	[BHUH7L4N]	11.179.172.205	01.08.2018	8:48:21	canned_food
653	[GMX2YORE]	11.179.172.205	01.08.2018	8:49:03	cart
654	[TPEI144Y]	11.179.172.205	01.08.2018	8:50:05	canned_food
655	[J9OT5S4R]	11.179.172.205	01.08.2018	8:50:44	canned_food
656	[45A2GP6E]	11.179.172.205	01.08.2018	8:50:47	canned_food
657	[6POACN1Y]	11.179.172.205	01.08.2018	8:52:06	None
658	[45YITX0D]	11.179.172.205	01.08.2018	8:53:44	fresh_fish
659	[8OYZRHSY]	11.179.172.205	01.08.2018	8:54:19	fresh_fish
660	[FZS9PNYW]	11.179.172.205	01.08.2018	8:54:48	cart
661	[KZS82DWD]	11.179.172.205	01.08.2018	8:56:20	frozen_fish
662	[9LOE6NPG]	11.179.172.205	01.08.2018	8:57:21	semi_manufactures
663	[MQ9FWHXB]	11.179.172.205	01.08.2018	8:58:09	semi_manufactures
664	[26T0MYAS]	11.179.172.205	01.08.2018	8:58:20	canned_food
665	[BMYG3W1J]	11.179.172.205	01.08.2018	8:59:09	canned_food
666	[L5LMSUT1]	11.179.172.205	01.08.2018	9:00:41	canned_food
667	[HSI2TEQ1]	11.179.172.205	01.08.2018	9:01:47	semi_manufactures
668	[M97FCPN5]	11.179.172.205	01.08.2018	9:02:02	semi_manufactures
669	[RP8WQX6T]	11.179.172.205	01.08.2018	9:02:13	semi_manufactures
670	[BIE30V3L]	11.179.172.205	01.08.2018	9:02:31	semi_manufactures
671	[1070GPQG]	11.179.172.205	01.08.2018	9:02:36	semi_manufactures
672	[EFGUS4Y7]	11.179.172.205	01.08.2018	9:02:43	semi_manufactures
673	[Y48EWUZ3]	11.179.172.205	01.08.2018	9:02:43	pay
674	[X718C00V]	11.179.172.205	01.08.2018	9:02:43	success_pay_8675
675	[UNS4QSEA]	16.247.25.198	01.08.2018	9:04:07	None
676	[O2SJZ2Q0]	16.247.25.198	01.08.2018	9:05:27	semi_manufactures
677	[OU0C9MJY]	16.247.25.198	01.08.2018	9:06:40	None
678	[JNWJRL8K]	16.247.25.198	01.08.2018	9:08:06	frozen_fish
679	[TNKP2DIM]	16.247.25.198	01.08.2018	9:09:35	frozen_fish
680	[3DC43KYM]	16.247.25.198	01.08.2018	9:11:11	frozen_fish
681	[2MWAOSND]	16.247.25.198	01.08.2018	9:11:59	None
682	[IV7FM63F]	16.247.25.198	01.08.2018	9:12:28	fresh_fish
683	[Z56JA5AY]	16.247.25.198	01.08.2018	9:13:40	canned_food
684	[V6UAIO1A]	16.247.25.198	01.08.2018	9:15:02	canned_food
685	[191KTR4C]	16.247.25.198	01.08.2018	9:16:12	canned_food
686	[881Y3CGL]	16.247.25.198	01.08.2018	9:17:49	frozen_fish
687	[61OGDH8G]	16.247.25.198	01.08.2018	9:19:26	frozen_fish
688	[14K86Y0C]	16.247.25.198	01.08.2018	9:20:40	cart
689	[N5FMO5PS]	16.247.25.198	01.08.2018	9:21:05	canned_food
690	[4KL60SPV]	16.247.25.198	01.08.2018	9:21:07	None
691	[T8P7NI6K]	16.247.25.198	01.08.2018	9:21:23	semi_manufactures
692	[C20D3EKU]	16.247.25.198	01.08.2018	9:22:31	semi_manufactures
693	[9A6F0RPM]	16.247.25.198	01.08.2018	9:22:40	cart
694	[3SZXXIZ5]	252.214.84.92	01.08.2018	9:23:14	None
695	[MHCOGKCY]	252.214.84.92	01.08.2018	9:23:30	fresh_fish
696	[6P7LOVUJ]	252.214.84.92	01.08.2018	9:23:53	canned_food
697	[MJX7PXR7]	252.214.84.92	01.08.2018	9:24:09	semi_manufactures
698	[GD8C7R36]	252.214.84.92	01.08.2018	9:24:21	semi_manufactures
699	[BWYEQ1O2]	252.214.84.92	01.08.2018	9:25:34	cart
700	[UQBB2W16]	252.214.84.92	01.08.2018	9:26:59	canned_food
701	[CQNAI024]	252.214.84.92	01.08.2018	9:27:39	canned_food
702	[TPHBZ01D]	252.214.84.92	01.08.2018	9:28:10	cart
703	[LBUFSNZC]	252.214.84.92	01.08.2018	9:28:14	fresh_fish
704	[TABNKUG5]	252.214.84.92	01.08.2018	9:29:18	fresh_fish
705	[119TFUPA]	252.214.84.92	01.08.2018	9:30:31	canned_food
706	[9MRKQNST]	252.214.84.92	01.08.2018	9:31:11	canned_food
707	[H7WZ90CR]	252.214.84.92	01.08.2018	9:32:18	canned_food
708	[OTTJ7NWL]	252.214.84.92	01.08.2018	9:32:18	pay
709	[ZFHQ5UUO]	252.214.84.92	01.08.2018	9:32:18	success_pay_8677
710	[39NCCVEH]	111.208.35.89	01.08.2018	9:32:48	None
711	[KM1J1SM2]	111.208.35.89	01.08.2018	9:33:08	semi_manufactures
712	[MYVEELZN]	111.208.35.89	01.08.2018	9:33:20	canned_food
713	[INMU9ZB3]	111.208.35.89	01.08.2018	9:34:49	None
714	[F97Y06OO]	111.208.35.89	01.08.2018	9:36:12	canned_food
715	[67UYLUWF]	111.208.35.89	01.08.2018	9:36:50	canned_food
716	[AX5EQ4I2]	111.208.35.89	01.08.2018	9:37:04	cart
